id,key,value,type
9021451,upload_uuid,bulk_upload.pl-22c3800a-3637-4f14-a374-ff810a2bcce3,tiger
9021476,highway,residential,default
9021476,name,Cagle Road,default
9021476,cfcc,A41,tiger
9021476,county,"Bartow, Georgia",tiger
9021476,name_base,Cagle,tiger
9021476,name_type,Road,tiger
9021476,reviewed,no,tiger
9021538,highway,residential,default
9021538,name,Shake Rag Road,default
9021538,cfcc,A41,tiger
9021538,county,"Bartow, Georgia",tiger
9021538,name_base,Shake Rag,tiger
9021538,name_type,Road,tiger
9021538,reviewed,no,tiger
9021549,highway,residential,default
9021549,name,Shake Rag Road,default
9021549,cfcc,A41,tiger
9021549,county,"Bartow, Georgia",tiger
9021549,name_base,Shake Rag,tiger
9021549,name_type,Road,tiger
9021549,reviewed,no,tiger
9021549,zip_left,30103,tiger
9021558,highway,residential,default
9021558,name,Arnold Road Northeast,default
9021558,cfcc,A41,tiger
9021558,county,"Bartow, Georgia",tiger
9021558,name_base,Arnold,tiger
9021558,name_direction_suffix,Northeast,tiger
9021558,name_type,Road,tiger
9021558,reviewed,no,tiger
9021558,zip_left,30139,tiger
9021558,zip_left_1,30139,tiger
9021706,highway,residential,default
9021706,name,Irwin Mill Road,default
9021706,cfcc,A41,tiger
9021706,county,"Bartow, Georgia",tiger
9021706,name_base,Irwin Mill,tiger
9021706,name_type,Road,tiger
9021706,reviewed,no,tiger
9022012,highway,residential,default
9022012,name,Northridge Drive,default
9022012,cfcc,A41,tiger
9022012,county,"Bartow, Georgia",tiger
9022012,name_base,Northridge,tiger
9022012,name_type,Drive,tiger
9022012,reviewed,no,tiger
9022065,highway,residential,default
9022065,name,Arnold Road,default
9022065,cfcc,A41,tiger
9022065,county,"Bartow, Georgia",tiger
9022065,name_base,Arnold,tiger
9022065,name_type,Road,tiger
9022065,reviewed,no,tiger
9022067,highway,residential,default
9022067,name,Arnold Road,default
9022067,cfcc,A41,tiger
9022067,county,"Bartow, Georgia",tiger
9022067,name_base,Arnold,tiger
9022067,name_type,Road,tiger
9022067,reviewed,no,tiger
9022073,highway,residential,default
9022073,name,Riddle Mill Road,default
9022073,cfcc,A41,tiger
9022073,county,"Bartow, Georgia",tiger
9022073,name_base,Riddle Mill,tiger
9022073,name_type,Road,tiger
9022073,reviewed,no,tiger
9022074,highway,residential,default
9022074,name,Riddle Mill Road,default
9022074,cfcc,A41,tiger
9022074,county,"Bartow, Georgia",tiger
9022074,name_base,Riddle Mill,tiger
9022074,name_type,Road,tiger
9022074,reviewed,no,tiger
9022094,highway,primary,default
9022094,lanes,2,default
9022094,maxspeed,55 mph,default
9022094,name,Joe Frank Harris Parkway,default
9022094,oneway,no,default
9022094,rcn_ref,35,default
9022094,ref,US 41;GA 3,default
9022094,sidewalk,no,default
9022094,smoothness,good,default
9022094,surface,asphalt,default
9022094,cfcc,A21,tiger
9022094,county,"Bartow, Georgia",tiger
9022094,name_base,Joe Frank Harris,tiger
9022094,name_base_1,United States Highway 41,tiger
9022094,name_base_2,State Route 3,tiger
9022094,name_type,Pky,tiger
9022094,reviewed,no,tiger
9022116,highway,residential,default
9022116,name,Hobgood Road,default
9022116,cfcc,A41,tiger
9022116,county,"Bartow, Georgia",tiger
9022116,name_base,Hobgood,tiger
9022116,name_type,Road,tiger
9022116,reviewed,no,tiger
9022125,highway,residential,default
9022125,name,1st Street,default
9022125,cfcc,A41,tiger
9022125,county,"Bartow, Georgia",tiger
9022125,name_base,1st,tiger
9022125,name_type,Street,tiger
9022125,reviewed,no,tiger
9022125,zip_left,30103,tiger
9022125,zip_right,30103,tiger
9022222,highway,residential,default
9022222,name,West George Street,default
9022222,cfcc,A41,tiger
9022222,county,"Bartow, Georgia",tiger
9022222,name_base,West George,tiger
9022222,name_type,Street,tiger
9022222,reviewed,no,tiger
9022222,zip_left,30103,tiger
9022222,zip_right,30103,tiger
9022255,highway,residential,default
9022255,name,Carson Road,default
9022255,cfcc,A41,tiger
9022255,county,"Bartow, Georgia",tiger
9022255,name_base,Carson,tiger
9022255,name_type,Road,tiger
9022255,reviewed,no,tiger
9022255,zip_left,30103,tiger
9022277,highway,residential,default
9022277,name,Howard Drive,default
9022277,name_1,St Elmo Circle,default
9022277,cfcc,A41,tiger
9022277,county,"Bartow, Georgia",tiger
9022277,name_base,Howard,tiger
9022277,name_base_1,St Elmo,tiger
9022277,name_type,Drive,tiger
9022277,name_type_1,Cir,tiger
9022277,reviewed,no,tiger
9022297,highway,primary,default
9022297,lanes,2,default
9022297,maxspeed,45 mph,default
9022297,name,Adairsville Highway,default
9022297,oneway,no,default
9022297,ref,GA 140,default
9022297,surface,asphalt,default
9022297,cfcc,A21,tiger
9022300,highway,secondary,default
9022300,name,Folsom Road SE,default
9022300,ref,GA 140,default
9022300,cfcc,A21,tiger
9022300,county,"Bartow, Georgia",tiger
9022300,name_base,Folsom:Highway 140,tiger
9022300,name_base_1,Folsom:State Route 140,tiger
9022300,name_base_2,State Route 140,tiger
9022300,name_direction_suffix,Northwest:Southeast,tiger
9022300,name_direction_suffix_1,Southeast,tiger
9022300,name_type,Road,tiger
9022300,name_type_1,Road,tiger
9022300,reviewed,no,tiger
9022300,zip_left,30103,tiger
9022300,zip_right,30103,tiger
9022305,highway,secondary,default
9022305,ref,GA 140,default
9022305,cfcc,A21,tiger
9022305,county,"Bartow, Georgia",tiger
9022305,name_base,Highway 140,tiger
9022305,name_base_1,State Route 140,tiger
9022305,name_direction_prefix_1,Southeast,tiger
9022305,name_direction_suffix,Northwest,tiger
9022305,reviewed,no,tiger
9022305,zip_left,30103,tiger
9022305,zip_right,30103,tiger
9022308,highway,secondary,default
9022308,name,State Route 140,default
9022308,ref,GA 140,default
9022344,highway,residential,default
9022344,name,Iron Mountain Road,default
9022344,cfcc,A41,tiger
9022344,county,"Bartow, Georgia",tiger
9022344,name_base,Iron Mountain,tiger
9022344,name_type,Road,tiger
9022344,reviewed,no,tiger
9022344,zip_left,30103,tiger
9022344,zip_right,30103,tiger
9022418,highway,residential,default
9022418,name,Garland Road No 2,default
9022418,cfcc,A41,tiger
9022418,county,"Bartow, Georgia",tiger
9022418,name_base,Garland Road No 2,tiger
9022418,reviewed,no,tiger
9022418,separated,no,tiger
9022418,source,tiger_import_dch_v0.6_20070809,tiger
9022418,tlid,30441081:30441036,tiger
9022418,upload_uuid,bulk_upload.pl-22c3800a-3637-4f14-a374-ff810a2bcce3,tiger
9022450,highway,tertiary,default
9022450,lanes,2,default
9022450,lit,no,default
9022450,maxspeed,45 mph,default
9022450,name,Old Dixie Highway,default
9022450,name_1,Old Hwy 41,default
9022450,old_ref,US 41;SR 3,default
9022450,oneway,no,default
9022450,surface,asphalt,default
9022450,cfcc,A41,tiger
9022450,county,"Bartow, Georgia",tiger
9022450,name_base,Old Dixie,tiger
9022450,name_base_1,Old Hwy 41,tiger
9022450,name_type,Highway,tiger
9022450,reviewed,no,tiger
9022566,highway,residential,default
9022566,name,Powell Road,default
9022566,cfcc,A41,tiger
9022566,county,"Bartow, Georgia",tiger
9022566,name_base,Powell,tiger
9022566,name_type,Road,tiger
9022566,reviewed,no,tiger
9022567,highway,residential,default
9022567,name,Powell Road,default
9022567,cfcc,A41,tiger
9022567,county,"Bartow, Georgia",tiger
9022567,name_base,Powell,tiger
9022567,name_type,Road,tiger
9022567,reviewed,no,tiger
9022577,highway,tertiary,default
9022577,name,Main Street North,default
9022577,name_1,Old Hwy 41,default
9022577,old_ref,US 41;SR 3,default
9022577,cfcc,A41,tiger
9022577,county,"Bartow, Georgia",tiger
9022577,name_base,Main,tiger
9022577,name_base_1,Old Hwy 41,tiger
9022577,name_direction_suffix,North,tiger
9022577,name_type,Street,tiger
9022577,reviewed,no,tiger
9022577,zip_left,30103,tiger
9022577,zip_right,30103,tiger
9022579,highway,residential,default
9022579,name,Old Highway 140 Northwest,default
9022579,name_1,Old Hwy 140,default
9022579,cfcc,A41,tiger
9022579,county,"Bartow, Georgia",tiger
9022579,name_base,Old Highway 140,tiger
9022579,name_base_1,Old Hwy 140,tiger
9022579,name_direction_suffix,Northwest,tiger
9022579,reviewed,no,tiger
9022580,highway,residential,default
9022580,name,Old Highway 140 Northwest,default
9022580,name_1,Old Hwy 140,default
9022580,cfcc,A41,tiger
9022580,county,"Bartow, Georgia",tiger
9022580,name_base,Old Highway 140,tiger
9022580,name_base_1,Old Hwy 140,tiger
9022580,name_direction_suffix,Northwest,tiger
9022580,reviewed,no,tiger
9022580,zip_left,30103,tiger
9022580,zip_right,30103,tiger
9022583,highway,residential,default
9022583,name,Saint Elmo Circle,default
9022583,cfcc,A41,tiger
9022583,county,"Bartow, Georgia",tiger
9022583,name_base,Saint Elmo,tiger
9022583,name_type,Cir,tiger
9022583,reviewed,no,tiger
9022583,zip_left,30103,tiger
9022583,zip_right,30103,tiger
9022607,highway,unclassified,default
9022607,lanes,1,default
9022607,maxspeed,35 mph,default
9022607,name,Johnson Mountain Road,default
9022607,oneway,no,default
9022607,ref,CR 304,default
9022607,sidewalk,no,default
9022607,smoothness,intermediate,default
9022607,surface,asphalt,default
9022607,cfcc,A41,tiger
9022607,county,"Bartow, Georgia",tiger
9022607,name_base,Salacoa,tiger
9022607,name_type,Road,tiger
9022607,reviewed,no,tiger
9022670,highway,unclassified,default
9022670,name,Perry Road,default
9022670,cfcc,A41,tiger
9022670,county,"Bartow, Georgia",tiger
9022670,name_base,Perry,tiger
9022670,name_type,Road,tiger
9022670,reviewed,no,tiger
9022670,zip_left,30171,tiger
9022670,zip_right,30171,tiger
9022674,highway,residential,default
9022674,name,Perry Road,default
9022674,cfcc,A41,tiger
9022674,county,"Bartow, Georgia",tiger
9022674,name_base,Perry,tiger
9022674,name_type,Road,tiger
9022674,reviewed,no,tiger
9022674,zip_left,30139,tiger
9022678,highway,residential,default
9022678,name,Perry Road,default
9022678,cfcc,A41,tiger
9022678,county,"Bartow, Georgia",tiger
9022678,name_base,Perry,tiger
9022678,name_type,Road,tiger
9022678,reviewed,no,tiger
9022709,highway,residential,default
9022709,name,Northridge Court,default
9022709,cfcc,A41,tiger
9022709,county,"Bartow, Georgia",tiger
9022709,name_base,Northridge,tiger
9022709,name_type,Court,tiger
9022709,reviewed,no,tiger
9022709,zip_left,30161,tiger
9022709,zip_right,30161,tiger
9022728,highway,residential,default
9022728,name,Shake Rag Circle,default
9022728,cfcc,A41,tiger
9022728,county,"Bartow, Georgia",tiger
9022728,name_base,Shake Rag,tiger
9022728,name_type,Cir,tiger
9022728,reviewed,no,tiger
9022728,zip_left,30103,tiger
9022728,zip_right,30103,tiger
9022730,highway,residential,default
9022730,name,Peach Blossom Circle,default
9022730,cfcc,A41,tiger
9022730,county,"Bartow, Georgia",tiger
9022730,name_base,Adair Hollow,tiger
9022730,name_direction_suffix,Northwest,tiger
9022730,name_type,Road,tiger
9022730,reviewed,no,tiger
9022730,zip_left,30103,tiger
9022730,zip_right,30103,tiger
9022774,highway,unclassified,default
9022774,name,Falling Springs Road,default
9022774,oneway,no,default
9022774,cfcc,A41,tiger
9022774,county,"Bartow, Georgia",tiger
9022774,name_base,Falling Springs,tiger
9022774,name_type,Road,tiger
9022774,reviewed,no,tiger
9022846,access,private,default
9022846,highway,service,default
9022846,oneway,no,default
9022846,service,driveway,default
9022846,cfcc,A41,tiger
9022846,county,"Bartow, Georgia",tiger
9022846,name_base,Adairsville,tiger
9022846,name_type,Road,tiger
9022846,reviewed,yes,tiger
9022846,zip_left,30103,tiger
9022847,highway,residential,default
9022847,name,Adairsville Road,default
9022847,cfcc,A41,tiger
9022847,county,"Bartow, Georgia",tiger
9022847,name_base,Adairsville,tiger
9022847,name_type,Road,tiger
9022847,reviewed,no,tiger
9022870,highway,residential,default
9022870,name,Garland Road,default
9022870,name_1,Garland Road Northeast,default
9022870,cfcc,A41,tiger
9022870,county,"Bartow, Georgia",tiger
9022870,name_base,Garland,tiger
9022870,name_base_1,Garland,tiger
9022870,name_direction_suffix_1,Northeast,tiger
9022870,name_type,Road,tiger
9022870,name_type_1,Road,tiger
9022870,reviewed,no,tiger
9022870,zip_left,30139,tiger
9022870,zip_right,30139,tiger
9022928,highway,residential,default
9022928,name,Franklin Street,default
9022928,cfcc,A41,tiger
9022928,county,"Bartow, Georgia",tiger
9022928,name_base,Franklin,tiger
9022928,name_type,Street,tiger
9022928,reviewed,no,tiger
9022943,highway,residential,default
9022943,name,Folsom Glade Perry Road,default
9022943,cfcc,A41,tiger
9022943,county,"Bartow, Georgia",tiger
9022943,name_base,Folsom Glade Perry,tiger
9022943,name_type,Road,tiger
9022943,reviewed,no,tiger
9022972,highway,residential,default
9022972,name,Poplar Springs Road,default
9022972,cfcc,A41,tiger
9022972,county,"Bartow, Georgia",tiger
9022972,name_base,Poplar Springs,tiger
9022972,name_type,Road,tiger
9022972,reviewed,no,tiger
9023032,highway,residential,default
9023032,name,Mitchell Road Northwest,default
9023032,cfcc,A41,tiger
9023032,county,"Bartow, Georgia",tiger
9023032,name_base,Mitchell,tiger
9023032,name_direction_suffix,Northwest,tiger
9023032,name_type,Road,tiger
9023032,reviewed,no,tiger
9023075,highway,residential,default
9023075,name,Adcock Loop Northwest,default
9023075,cfcc,A41,tiger
9023075,county,"Bartow, Georgia",tiger
9023075,name_base,Adcock,tiger
9023075,name_direction_suffix,Northwest,tiger
9023075,name_type,Loop,tiger
9023075,reviewed,no,tiger
9023075,zip_left,30103,tiger
9023075,zip_right,30103,tiger
9023354,highway,residential,default
9023354,name,Autry Road Northeast,default
9023354,name_1,Tanner Road,default
9023354,cfcc,A41,tiger
9023354,county,"Bartow, Georgia",tiger
9023354,name_base,Autrey,tiger
9023354,name_base_1,Tanner,tiger
9023354,name_type,Road,tiger
9023354,name_type_1,Road,tiger
9023354,reviewed,no,tiger
9023354,zip_left,30103,tiger
9023370,highway,tertiary,default
9023370,name,Folsom Glade Road,default
9023370,cfcc,A41,tiger
9023370,county,"Bartow, Georgia",tiger
9023370,name_base,Folsom Glade,tiger
9023370,name_type,Road,tiger
9023370,reviewed,no,tiger
9023441,highway,residential,default
9023441,name,George Street East,default
9023441,cfcc,A41,tiger
9023441,county,"Bartow, Georgia",tiger
9023441,name_base,George,tiger
9023441,name_direction_suffix,East,tiger
9023441,name_type,Street,tiger
9023441,reviewed,no,tiger
9023441,zip_left,30103,tiger
9023441,zip_right,30103,tiger
9023453,highway,residential,default
9023453,name,Dempsy Loop Road,default
9023453,cfcc,A41,tiger
9023453,county,"Bartow, Georgia",tiger
9023453,name_base,Dempsy Loop,tiger
9023453,name_type,Road,tiger
9023453,reviewed,no,tiger
9023477,highway,residential,default
9023477,name,Sinard Road Northwest,default
9023477,cfcc,A41,tiger
9023477,county,"Bartow, Georgia",tiger
9023477,name_base,Sinard,tiger
9023477,name_direction_suffix,Northwest,tiger
9023477,name_type,Road,tiger
9023477,reviewed,no,tiger
9023664,highway,unclassified,default
9023664,lanes,2,default
9023664,maxspeed,35 mph,default
9023664,name,Johnson Mountain Road,default
9023664,oneway,no,default
9023664,ref,CR 304,default
9023664,sidewalk,no,default
9023664,surface,asphalt,default
9023664,cfcc,A41,tiger
9023664,county,"Bartow, Georgia",tiger
9023664,name_base,Johnson Mountain,tiger
9023664,name_type,Road,tiger
9023664,reviewed,no,tiger
9023685,highway,residential,default
9023685,name,Folsom Road Northwest,default
9023685,name_1,Folsom Road Southeast,default
9023685,cfcc,A41,tiger
9023685,county,"Bartow, Georgia",tiger
9023685,name_base,Folsom,tiger
9023685,name_base_1,Folsom,tiger
9023685,name_direction_suffix,Northwest,tiger
9023685,name_direction_suffix_1,Southeast,tiger
9023685,name_type,Road,tiger
9023685,name_type_1,Road,tiger
9023685,reviewed,no,tiger
9023686,highway,residential,default
9023686,name,Folsom Road Northwest,default
9023686,name_1,Highway 140,default
9023686,cfcc,A41,tiger
9023686,county,"Bartow, Georgia",tiger
9023686,name_base,Folsom,tiger
9023686,name_base_1,Highway 140,tiger
9023686,name_direction_suffix,Northwest,tiger
9023686,name_type,Road,tiger
9023686,reviewed,no,tiger
9023686,zip_left,30171,tiger
9023732,highway,residential,default
9023732,name,Old Creek Bed,default
9023732,cfcc,A41,tiger
9023732,county,"Bartow, Georgia",tiger
9023732,name_base,Old Creek Bed,tiger
9023732,reviewed,no,tiger
9023732,separated,no,tiger
9023732,source,tiger_import_dch_v0.6_20070809,tiger
9023732,tlid,30441335,tiger
9023732,upload_uuid,bulk_upload.pl-22c3800a-3637-4f14-a374-ff810a2bcce3,tiger
9023805,highway,residential,default
9023805,name,Jackson Drive,default
9023805,cfcc,A41,tiger
9023805,county,"Bartow, Georgia",tiger
9023805,name_base,Jackson,tiger
9023805,name_type,Drive,tiger
9023805,reviewed,no,tiger
9024069,highway,primary,default
9024069,lanes,2,default
9024069,oneway,yes,default
9024069,rcn_ref,35,default
9024069,ref,US 41;GA 3,default
9024069,cfcc,A21,tiger
9024069,county,"Bartow, Georgia",tiger
9024069,name_base,United States Highway 41,tiger
